path	sentence
a9dd3b7e00cf2632b15aaa0011f4023333f334cfe61b4af1fd20cb92c1bf1ea5bf6daa071ed8697ae017b4e8106d0e510cebf6adab03dd6422d981bd93fecc03	Así durante los meses invernales.
cc5c33eb6ea4a65d2255a2e9840d5357ac02feb742b91981d71073b4bba84c7feca7b20ba617caad0562f76a8a1e87026e24e80ae8f4e61918c890a52b701ab4	quiere un hermanito.
71be737488235298927583b32c535d0c37d4200d6a27ce96c0406bff74e050d301557c4e42bc0395aca49f9106ae9566fbc73c092a308e026bb9886b8224179a	Mira un insecto
f6da9dc7a3124bacf444fd857fed86f45efe1d99b52c78bc6ba2e44fc95bdc6872fb3be18a2eeb380791607d6e7bfba1f79863dd49280692acf7ac0e993199ed	¡ qué hace mi señora!
3a864d8d812a7b00c1c138825fab3d33fc6dd46f21d1a72cad1ebe8921c12ab6896de09fb6e35f45221d5972016fc89f6f86a1eb9594b5ddc354e0dbf99db1ba	¡No cantes tan mal, Selma!
73ccbee537b6a1127b2e0af321e6a15ab6a96e88dfb5e2275c2970688fbca4e4fe231f2ef933b95b997e19c0a5e0c5545f8053cec148d12ead9bb0a64e204fd5	hazme caso, por favor.
9bb53904d0064daa69f520bcfde9da04dc395713eddf898d9a352f828f17f711d169962a132b624ea8e40b4c34b9376a66c1e43b6f0d20a08135c9ffb3cefb5f	estoy completamente sola.
565d4b5ffa9b85fd7475ebf29067e99a1f1d52be1b8d6cf325005ba9fd1e381bd51880a09e1e06e5477e41fc6e5aa73ad27537c6f445def6c9dbb69075f76b41	aunque tengan miedo.
7b78bfd25162db6cefaade1c9d3cb74af8a0b6dff1e8497dd2187e6ba4ca036aad41f6be22ad43dac1f130332b340c879c129320e393737973e75a98cbfcea18	capítulo veintidós.
fd302b2b2d2875bb64bb0aa3a46435ffe9e1666466003b75154de7ec24d550e0fe0942c615a0b01cd66dc6b0094794c421054b76d81751fd430a2b60911e9584	Sólo quería decirte eso.
57a39ffb7afb39c5eb2dfa9ab998435cbd9d2aea505e8cdebd07f38b29931206e06b78b31bc3d612a935a74d4dcf98405724fe1bb684d3b78fa84d84ee1e4876	tienes que perdonarme.
2051bfbe74aa97020b6150ea2ab47bf0a8df5a1a38f02d3d98b81d7f37844633baded727eff6183b614f74a3e47f22179bbe172fecd2d8eaa6dc45d5fd5b85b9	he arreglado la peli.
9f4a3ab5f48c3895254e53faf46560bbbb837fb92742724d1b17954436ea744aee4c8e4ea263ce0adf7d2ba761a791a54ee84ce080baed7f2df937e62dbc477f	Quiero montar en el pony.
03fb879e902f48cbf2ed66299343207c1c3a796d52ccec6402477e03b2f614d702b6e6f72c732a06632e276b22aba552df2b6f84a3a4f62050e2d6364d9ea0f0	Para eso nos han hecho.
7789632e22525c1fc44659e0e2e36d1815c47685889d54af40e9e453a51fcff08cb31dbc31c0f87670de5a8f693c53750dcc3d1950a3c519c8080cc97ee91b56	no hicimos el amor.
68f21f1c3f5196433930643432130388ce50922ffcb4333aa77d9bb79eca54bb0105476d599f7ccb9dd887192c1acabf0b798bc9c235376fcbd061cc5d4dff0c	la flotilla se dispersa.
397b085ebc621c92b7c832d69faf1535097f7e93fda6740081a6115e5972681743b4989cd307b85d91df70a127a5945ec98157d6f6ea7fae464c743f48344629	pero esos comentarios, duelen.
0b88366bd7f3919640ec23804f8bb74fe71780d136d2d343e4c5fff5efe1769adf4718cd24a7571cd48f531f8e8ba279a7fa7cfda0fba524b8e0a46e9ba9e49c	Cualquier tiempo pasado fue mejor.
092de61468de8bf49bad53d11a5f8a7c89d20ddb0f2d121adfe2dba06798c101512b03da02790d6d7c5e764b285019fbb93c9394be63ebb0e7c39b57626ecfe3	Ulises, ven. mira esto .
1e205987fc4b1ba869a8ede67faec907080b0def266ecd024f4a00dd5271edfdfd83ce1d7711f9e87639dbe0872b66b9e86998af9e28618e07e43751ff43a731	le quitas esas ilusiones.
9159eca01da50674762c9ecd8d45b363dd2e0df570d033f11674fe9789a6a04c864c52e689c38aa37c6b197086a857d70c5336cf425b303242ce47f28f31a2aa	que ya no tiene sentido
d154f2a2d47401979a48793ce4ecf67bff066d98d3b48945de330a2e9ba69ef1884b2019e92da48e31d5c99ee3de3e96a082b100a3877a6879449c86d500643e	Los datos eran erróneos, ¿verdad?
6c2d53bcbee33e6889676eb0cbe5e5ab40b7fb6633247fe7eb07a96b41a1c7d5ee335692a00166b145cd99ac4f38ce1c23d8645ea5b2ce652b05b7683938fdb7	¿Qué títulos acredita el candidato?
f441262775de4f57bda512098bbf5678bdd6a0e0d75bb32fb45d4dd76484ff45b85e90030d67bd45cad27b9834c32bd391b676af207089b78fa812be41b88293	capítulo diecinueve.
608ee55e4af0380e32bcf95bd6a53122956c747e2a534b26a50e9c8241e984976d89c4ecc724ba80242b11fe25f235e290605c3cdd3d9b3be3db935678ca0dc2	Qué frase tan encantadora...
0f1958d32b8a650a678cb278a12c0aeb4b5da89300de4ff6b6d34bdd19f246e9b06db655752b427338d8eb2facd8b919df757f7c63c2f009ff328d288a3a61d4	por su puesto .
eb5f62d72ef337023be462f21b09217d2dda4430db031d054014a86e0110c0c0b211670a96eb7e91df1ab56422e8173a6f6f209298d201df2affd64c65a25dd1	como un zumbido.
c31f0ecd2d4fb9af27407d445627c3251d89a25174cf985f4587e32346378ce1d37cf016a2c53df95aa055b0792370fd37f526554144f444b1643cf395b89d8a	a la muy condenada.
b3feb6f2821fb7bd0991550663a17b4267acf220b10bc73c30ca2545982847ddcb17c99b9ecb6ef4df865faa329475adef40cfd2d91a2bde4660a7f54dd6f843	por cada motivo que tuvieras
1f4ba42b94ab4eb10918a6c57a494838d7603e7c8316dabe326787a0190ad55b1713f08710f6e0b893fff66cc2a902215776a949e1183369a026ec3dbb281b58	Yo también te quiero.
1c0239c1648f689c6f52847f35b96513e0cfa549b1268a0704f38298a3fb8c150d714906b4abd131de0505a09903204101dc250ec4c8105f3daba90178d608b5	Mañana, legumbre cocida.
80d5c5e0aa49a8be5c481c0870736f4fa336a1e4220698020b68e38acd40bf8714602957089172e55c5eda8b31a3d4e55b3fb8df75f41fba1ca80c101bd72a8e	aquí estamos para servirle, señor.
69d79b6480b38f3e284457447422b53534f5a45fd6b87fd98764dee70014b4cae5e4a2406c6749c193d0a20b92f2225aff2fe2afb31554072f81619ee7bd3ca5	hablo en serio.
16ca68a7cd82ac7ddaabcee3710dd080a6d929e1d9f8fdb04d694987c8837166aa5af4f0045bdce8b5a177b80129f7dc5cfd40357c2585c99b0d2ca973fb4f82	¡Elías ha ganado un premio!
28f67a827abe6189933fb0c9cea51988507d3ee4acc87decbe48da4889f3641060642675f88f0d669a56e24bc690c8710c40492783ca5b974d04b2c881ef3ecf	Más vale humo que escarcha.
ca6eb351eb4f93f4fca3135590b639bb7bef8893d55c9ad356a7653dc136e5306a3e3cc708cf698f7d41c064e1241bad2fe960e726948759ed9cb75b693b7779	estela, no puedo.
18c398b195178bc130c1d38eb509a8a4a924cfd8fd266781aa4623cbb3002af02de7d947168c3a99781fa45c904be1f2e3f950f05fe2cd0a7ca24910ab0b1bf6	¿Cuándo vuelve de vacaciones?
620530cf699324e7ef2cd43803f6426ae236898a13d7397a8cf9b4371738eb788c4fb6d6815d382d3282d5a2bf59b07cd4b3ab968d9390feda1e50954da0e9ef	el cojo , el cegato
1f782b5d738573bdf010d208ee717c6a64e00d62a463ecd3f4fd62714edce848f6a3264f64d4d24c5268e906164349e6864ac19bc97de609f263c8a01f38744c	nada.
9699e1b6141c16f30f5d0e3544d14968a59bb43472273affd0940fb047df475bd9cbb1b8cbd9f96652231346cfa48d93e1e1f5cb84458610215bc85e2a219955	vestía como las criollas yucatecas
fc60bbd8c9234c8c81a5547b079b3699af5c65a575774ec6115b23dd74feabb2508a827ac03d2b4e97b65ca70a0751f39eb9a03f95f4063e989d8c73edf7a7b7	La conexión es inestable
274dcf0328e87f1f3be5383cbc09770b5f42955ee501bc81379ddb4f6308376fc88371c27637d121d4bcc64a6b8395b9fd81cf48df53305d80d6fe3ab8280868	en las reconciliaciones cobardes.
1d08f0e42707e716e4442fe52f0bf85314daccffecfdaab610c772d67effb4401aa8aa6ce4babc905823af152e3e5efeb4762e8a2aea3786a21604e4d1bcb706	podemos hacer las cosas bien.
fbea5de21c5b3be9ce4a4c645a2b3d72444851b3c327e51ae852619fa0595ebf152e4fcfd69e1c569593f500c6f50e5f8fc17ad073ccfc53a6e1c75b44f6702c	dame esta noche, por favor.
ce1f42b3f975f3246de4396da12639ec5acf7736ca7e8962318688da1ab643c4aebf99dad26687688ddb253470d5e7187f10cd70ceaee9bffbb658d637c3b2bb	¡ no hay huevos!
dae30c830dd7c3d3e9f68362e17e37d97db778dd5fb6aed0f2db4244897b5fea8a6b184cc872d99e78f459b4cb5b9c73ce2747489877a8e06ca54924d9c31c43	eres completamente transparente, sin dobleces.
4b6fe5fcb74b4f96f65d7dae122eb8875530a4d307217a6a20b9f4a81ff761f8e2903d560d008042ebab2b2dcd933029d9d21f7dfc3ff3f0673a7dda94656e31	aún lo conservo:
90b47b0a5b6bc2549c5778672ebb4050f78cc64580046fd358e33bfae97986b1a029ba20a670d15bd4abdbde5adc46b106c449130dabb3badf1ebd7bbd917e69	eran padre e hijo.
bed00508535f06040bc3df795be03cde42b33a84b69b122073311c480add45d6da8f56d9d268f62884f5a8a5033ef469ba0e10c3882ff5437cfad1e38c31584d	Teníamos tantos planes.
9d6b8ad9c2d8ef5b0ab8807e02acf5b0fe06343e8fed180ccc9b6d410ee4062d897505bb93fd47aec9fdc1afff3ffb3e326502e567c9a0507fe2b3d1cc2201eb	¿Qué zonas son más caras?
6f99c6d281ad23047bb25fb27d83b49aea48f7ddf4816dff4bf9260eaabbcc9977e80550997461c685a0915ab98471b78e0abab3b3d20f908ce2f18eef2216a1	El estudio no tenía ventanas.
0a0d4a624148bfc4e97adf845054e689d7510330e604716850ac43f9361fe0f9f3a26158560c8fa78e25031a68f54324330640bfa4f0bd57677d85807ec3cc31	no me dilato.
aec0ca37dbc46faa217a121e1dd3e6f00ef4119a70b42c5c973f581a3b1b3f12ebb76467ea72b74a505a3e644e220adeb499274684e287dd1b39fdc1e779d513	¡ guille! chao, mi amor.
6cdc157b25aed7f3ea125f5ccdaeaac1bd8049904362175054f15d4c32c45c4b623ae1a4d5076fc3ee5f9496fc1181d8ef67f2f039c66347b030c99084e3a1df	ni un comentario.
7193b438a205f1488d394112a00bf96fb3b6646c1a1c351b50c92650d63824368290f069ca74f6d4b756f35826bfc04b559ddead406010d39e909aa3ca3f1694	ella sonrió desdeñosa:
0aab7a0d6cc99049f4d953dd37e1f32cafdbbf60c354b7a0520d050e8211d626377f5e3f30e011d3400a0e3ccfe5002b1eb401c2e910e36bc4b8e7ff7ccbbb8b	aunque tengan miedo.
a481b22069bedc933547cce233495f5cd6bade980cf7c722537affa201e846134de502d0e2701ee6d684aea6a25fe22c8d9d2ce930ab39eb0588739ab3760245	no, era cubano.
0422868e13e2979512ef6be2feaea8ae59e5fbd5b70016567c0b37812b2472bd21801aa13b7c272d5df7556de8b375e7e668249e2cf40a40cd78fdd312093972	sonriendo diabólicamente, le dije:
1f5dc62cb3a67ad1e9afe041702b16fadac265891de1fdbfbec0e43d8e65665fa01f90382c489fc0fb93026f776ed7a6fa683b2e8218b68f588fd8dc36320790	ven, que te lo pongo.
15a03a0ec54264d5625b770b5a47db135396d9fe69b3894f6fdbe45ccc392f6b85ec6bf62aa9cf8f484d1a630ed6209f2f4593e69593627ddd626c67b25d4ebb	Más vale prevenir que curar.
1cf4aeb763f6e41224fd1f5a96f7da90ef1ec00a29b3947a6ce754f733a65859995adbedd73b2f379221912311104a27ba568788a3586f959598fb241a493321	Para ganar, forzoso es trabajar.
82a90af628115a7ff059645e72a40700c1d3d86f43acf6724cd063743dc9d379379caa3047fda3ab512f4d48a7240c49068230e3621685a8b47301a6e13a744f	¡ Cuidado! Perdona, viejo tubérculo.
01becd5266a22e30191a4ba0cb52078641bf5f7de2284a71a5a4591e5ceed8fbb1e75cb1683527575fb16dcdc549a6220c9b63007d40ccf7e8c61be699e74062	al terminar, me habló así:
7d7d27fd3c4e835416e40855c5e0aa9936c322444ead47105c6c0b5e89c02be506c05443a7a1960c0cf8b86db62e8f57b3bef6b4b90c458274271d7916628d93	la Madre Abadesa me interrumpió:
bc897600f60e929363ac717be1aef3365d147bafe37e99a8c5350623e24315d8006cc4217e54447d213baad51a6d68b56bd06d838ea51b36d32d060096010008	Sábado comienza la Fiesta Mayor.
c5eb83764dafd337742fe5eb75d0f13b6b42c43d0c2d02490185450285e9ac9d6f53397897fef9d1e1ea73abea1c236a2ba006c93fe93b9982801aeeb16185a6	El saber no ocupa lugar.
735e4c016047dd49985c0f3a9f736a0562f1558b19167ce2bdc39cb5d317e618ea6ec0969ab318599edf1f4dd14491798a03d6328f0ecf073d8dbbb184af0cd4	Iremos juntos hacia Lleida.
70c258bcfa4fe6f8581a77a047dfd06633e7cf342f65b4a40eb9d63e0bdd8a5be00879e9abe7403912945f8a812a4febbba9ed69682abf3c7c577d70c2bc9a4b	aunque tengan miedo.
9d497e82ce419307a01c91f4dbb582f8d788c27b8c47c6f1e44ac9c8fb0119a7c7568c1dd04dfdd953cf8e75b48bd7f7b135e66ba49779fb29060b1599906c85	Más vale tener que desear.
a4a0e0596aa11c92132344abb57b9659c6f7b49f4e72d60b461f9e5994a612450c7e67f7fde0fd94f623917f4d4aba226381f658ab89cb601caecdd60a7adef6	vale, vale , vale.
0e7bb19fad9b21d5e495935f10d7ee825662f3cc9f6b16641941dc216ae3860942c4ec546db45c670eb2025bc6c17ead6e075aa8ec1cd341697e215ea37dc91d	ha dejado de...
b644ff925690797b96365a9416a8bf7313ead9681fc84929e434095ffdedf2e530a73beec0d1cff781c80a389c30a351a1a6ea2d01f967a2d0577785186885a5	por favor, no.
a729b77f947f022f12612bf1ef27816f7e40c8b616ae8fa83317ce6327081c6f6f0bd2a619443ed6d2533e3e32fdb8d4308921777068f569c7bab8fc065ff906	Puedes sacarme de aquí.
41daf86f6c00a5468d558777c19db54a0f8284f6db8f4bbeed9569760e67c73c44f4b82f6721b0c864f8dbdf2d491e94fa59d68086f5a1ca66482d4362267308	como en casa. toma .
ff5ddc6af1d7d116dab7937cdb58da8c23ac583bcb704ddf79b2cd7d0310f2f632d4bfd769e8c79f9b05cdae22dac6a8b27f02d9bca4b250c8541dace6bf4494	para hacer un brindis .
3c644732d7c32d974ddb7dcb328666db810d302c0e4d1d9b41a2ab8766e6a5cbf18d267cd7c76ecb2c74901c4691d3c8a626b8fa74a0eaf3f226ce51b0b28c02	capítulo veintiuno.
419584713c1eac0160eeded19db55e3af9242ff37c27eda499c17932a6d85746b58f4a40aee156706ce1fd0e722b29221b98da49769a06ba4688ae93f8b240d9	sin comprenderlas, sobre sus labios.
27b8af580b46149e7921c5039d55a58468e6369f27e282cb5a25060573e976c50bdd772ed3a4714b82644e92c2608705d68e004a0f56b0b67adaba9bd3bcdef9	¿ quién es?
1f1291dfb4f2a6e1f193bbeb0f09590fddec2b9f264047c97d894335c3b2cd33e977a2c2b632bb6b24f80ac8339cdd1dab926463112118a586c43f6b416fd6b9	su picadura puede ser mortal.
1eb5f8f7e7b7f7351de34a2697b85155f8e9dc122fe91fd2c69446a22ee1ab066742464b676375f45a39f1f49a3dbd80ba12393f63e890d8074cf6bc597ecb0e	¡ ya no me quieres!
9aa413684ca10b4d72dd825629406cbc85515e82ad68e12ed89fcbedaebc9f45b83980c079fb3298912a1bae4d3de113bc8ddf0400c93923932e8acffafcf39d	Qué palo de película.
67d19801f54c8ace272bab0ee594d5cd97d826f49364fce558ca7fcdd8e755819503e1752e375cc421d96ae07f859f419cafcd6fe6d567e4543f5d2e7f43bf35	Cuando marzo mayea, mayo marcea.
731f077706c32080e7538798b9b9e6532de70a8693f233c21deccac1b016def0d6f7be33a1fe7890323d9aaf0d106bb7872eec8ec53bdcf361aba53dd82857da	Era raquítico y sordo.
2ffc3b37e6a2dda5f30cf9aa00105510d136e5878df6532e71e6f4aee66720fa7e067c4111f63333ad0eb99afec0fb495e2b8431187fcd89da093af90be2ec6a	¡ voy, horita!...
33970e210ca130faf0ca7f3d4bba7dcac86e7dbca48c5e9af19c5a338f84a260577738ea736ae78e0f4648498e1a96c2f304d4707bf0f3d0f4ec2503ef91bf4d	bueno...
a68b7ae22e9400f6c72ad1ef94949397ddc65f681c2041b0bc33c684f1d2fecbe307e54f637ca1e3ed99f091b917524fbfbbd02e41a11a43e26ec9cdda80d1c0	no, de eso nada.
677b11ede99e5033cfcf605182d990b7ceb3171ae9a29ce57ff6c49c65c60b7f3ae58cc7ec7f1d892b01b9111bb551c2186507a8dc7e6295299ae0adeefc450b	es mejor que lo dejemos
ab117c6aa095ffa57a7400b289621edb50150418f8ba066ed0ccba618a580e47baf2ce2a0618587348ad77fd2b512995964ad0cd1d5964422e16d0e0125101a1	tendré paciencia, hermana.
5afcdbc61bc6b77417a785618106c9e3aecea718593324a1a81873a993efd0a43225b5a82314f405b81c861d4422f230d36c5c8abb8715e33ff4907f77354667	aquí estamos para servirle, señor.
52e01010d45c5b4751d995949c3aa110c9158d4a938f4ab65bc93158b2d767a6e86fa87e35546b56a655d0b61684562a6b056524caf3cec8aa1be08d192ce0d6	burbuja, me lo prometiste.
81b017dd90b3f0014c82646aabcd7bd2d7bdf943c18bd7898028a592f75535d12b28e848aaba404c0fd2cb4361790b62df4af99e156c10f81021d5b23f02c385	necesito pedirte una cosa, padre.
6a75e9c069fd52ce953b47df7ec3c32c49a2f35347a07bcdf8fc8075afcd3841a6e224e456668588b02224713d2fe857a90c3271a3778be313883d853bd8603c	no, no toques el agua.
be6ddf8116a0daffd4c424477e237c79f140a1a05876854898d65925de55ba8f3524ac62865d9bc0875cea0128922bf4522f231689bdbeda89a95ce84de27123	¡ sean los cuatro centenes!...
fbe25d0a03718168ef9a7c9353ff0b5c3fc4dbc3eedc1dabe71da01c63d950d8b179badaf3f557aa4d12e7f8f45199051619062761a32ac16ca37f24b95e8ff2	capítulo diez.
52cd5993c470fa7996f40851236b078538ce41c0ab90a6ee32b8ba8becc44864769fb8a2da2fc429d7dc4c1431dc8a1a1573dd102bd2569ed1d14cf040f7bf1a	Si yo quiero, podré volar
a15dc8c25de615d5583d37650f02f4b26beb6fb320018a5e96fc4f9b3ff2312106cd36b0e060d45d96b83432bc299f23255e7c8f0b89342c72bff3d9ad4b238b	gracias. gracias por venir .
e09a6022f9afb681d9c41e090ca882b66d9e5335b796e89cbe844db88e00e67dde7f5a0d69aade1a4166fb3d8ff089e2398b606fd8cc8c5ecbc3002959ce0d0c	a que todo te suceda.
556a3b61330d4f640d32bf06da3d1254141d2deb0c2a8d3c8a57a85ab32d8815018c6fe28d41f838265e0a2c44abe48d744eb3fe29317bf173b102af9d13572b	a la camilla. ¡ uh!
c5d83699fc317a0a63c246192867ee078fd2d1dac671ddc613fdeb30f5e9f6f7af377ac9e242799156111966ec7b3341ce88ea3a5cf6441ab766799d6ff78169	Nuestra amistad nunca morirá.
74c89bdcab4f065d4d7eb7f34fbdb928c1b59ca6f25521e89560d3ee6b8abc05c7436feb6a4682aa4c16e9ee9657dfff4831db543d72313d12273db83a980824	¿ quién le mató?
91dd478c9e3a0b966c49e77cdf95368ea14ce1aad6cf557b0465ac224aa0349c1926f869d8f253ac2916344dccb9e62f73275da24e1b21fd3fb1a6954f75ec4c	vea su merced no más...
f5f058806a8f2e6c402e04889d22b0c318ea0de93624b26ea50c2c779eef9893b220524cc2400e8ac41258078d338725309c83b07b5fd53c47c2ea63422c7a57	la flotilla se dispersa .
f896e60702b37464148a25af70777e65ff6677eff4e54adeddfdc4cfc2d72802391ed28fa1d493dcfb44f3cf2a81db630b62e64c056f2e173fb95639934855e0	los dos lo vimos.
aee6fb6cea52a209002b6b67341ed49ac7fc100cfd94411100226ac69eba84f372ea61c1ccc73ab67cc3acd16cc1853e5de99147138c3dca503d861a12a44db1	¿Cuántos años tienes?
66012ab036b32a018b4562a69fa6d2e9fbd797a748d16747e116d76da0873f345d9ba259848b0dc3f1420ae2c593b8c5fcf9971b0d28f9a6caaeee711e8113da	¿Qué discurso hizo la consejera?
437846c5ee8ecbd1f9c1c0ac8a657764ff5a232d608d64ead0a9f31e1787211d9e5a7ee108e63e0a64d7e21524bf785acd760269c478bb3ceb0b646da11590ac	Teníamos tantos planes.
e50c24f29725c955bf2b14305ae797f84678bff9d851df30d71f804e4203ad79f1b8554c90726aae99d68d241133750f75690aeeab3f3633f307483643c6185a	¿ conseguirá ponerse en salvo?
c8ac5141b5974c03b369e77ce096766e0265f113216466cd6289f8fb469a6008eb7184a515073e1745d679fc3bce5b57063a027e61d5a6fc7eec92eb3c86a7d2	es importante, por favor.
d6985a1ac5402ba1593b64e8748ec54362556910428a56a8b694dd9d4d29f428371460b101d5ed9a176838b49ac55bf4d29dff04c0d1c1436b949628db5550e1	anduvimos algún tiempo en silencio:
fd6c81305d6d603ef6f144fe345f579b9975140693929506af4ae36d2c0aa947896277c499b45a1589010905e3e81bbe290cd629546f39370b20517e621538ae	pesan bastante. no pesan .
4d76505d4358f5265382b086fc7e882e354d8a3199122f1807047ec312ae1299f3b6450672c7be039ffefd627d4dbfed827d2cb3a86d362ecb64a32cbc63c350	Tengo devoción por las ciruelas.
ab1abe6ad3a6ef0c956c5f61ff8363f042a2130fd462bf02740f9a7e5362a1e8664e45e5c6319d61ec5ac603d00fe799d2464546a42d648e83ba674e6b22e272	Sandra, ¿bajas a la playa?
c11a73352dc6d9fc20247c4093eded9eb05616fc1228e13b4c92ecf5cd02709c5251cda6e85a7dddbc1dab44fd633786f6834436baa35402703151f4978c212a	¿Me lo contarás?
ded3f1a303c1a9999c4facdd8074cd53791f6981f0972fec461d0a702778237493d2cfcae01031e338498bc2ebf001ad246611d869496b92d7e3f635d3fc4558	lo tienes a huevo.
336d65ea7555c59ee38dbef690ebc0a6ddab6644e97651afcff14edc18258303fb2c5fea491355839287765097d3c170fedfaabcdbf0e37209296dda2c473f1b	¡ era un santo!
a7fb3089c00953f145edf4e9d01ee3bc2488504aa6e43543b6854c372554d034b8dcb3dd806359977cce504fd2c1550f8b7ff878047814e8bd64a331b46bc27b	lo siento, he sido yo.
d43cdeffdb092e80d673c75b8b5051b45b266b7f12bf32cf3ab2837bb6606d32b699f73b3a5da17943ad7a981b700944440e6d9285e16f6765c8df6c629b9d77	donde esperaba hacer un alto.
e29624e89ddb00641935f742214e131c5ca08639a3c5a9462b735562187ccbe2f61f341f843964bc77f4caddc69579e71c0d822fc09b6ef04e416dac6370c6e1	Así durante los meses invernales.
4eff129899159a056235f012f1f8d3ac5b0609417084cbad09c6e904b437ae2a77c3054ab9c40cf0ab95240ead5639e5911636fb77b58bc2da19325dfe31677c	Hubo atasco en la carretera.
08e1f7cc209da790e93dc6a426fd4f725a06fc0de8ec6c2df1bd0644b08527bc7429116de035787776ea86b3e09a4ab99ac8027dc6c31a88c06fb4b4cf865d1c	Un momento. ¡ oh, no!
0598f4bc5b0a1156f7fdb080f31c5b4a2863dc831f837e40d7e2596dab06fdfde86c96ca77b1949cb680f9e8563d77f396372a80ce72ce544ce9990fe1540e63	¡ un antiguo mayorazgo!
475c2547040587703e657dedd30249df9756510779f117dfa1fa60259dc59f2222acdc687149af3fd10a26afc79627d8ea6e7caacf98b47a6349fd318b2acf87	entonces tendremos que encontrarla navegando.
49ac5f5314f2bcdb8d277ba790152f8eb001de58ab151e00ac8e6b5313a173ab3a92061374ad952b115195286a37291ab4980bbcc00985a540979df91d7ebe82	Cada mes, la misma historia.
cda7ec711c5c73305b5b7f0654919541eeb1c8001e1900424f9d0bbdbbb05d4599688963743314b4342911260fc07882f62dbeeb3920db88bb9602821a64aa20	porque... para un viaje ...
90be1d7d17b14fcc72b58a9f25598d09fff88582926ce981d189f222b52eefe6b93334be90670208da35abb0dba3d6cf881ddb6a9dcae75f178d26d2f0d081da	¡ Antonio, va por ti!
522768370c214820584eaae532d17982d38269fe7411951cdd52b6e32a30cead1f1bda90c20514c7041b116a56f20a0a2ab1c2586e19f997da3d1eab41ef8c2f	Estaba yo apenado y triste.
6a580820ff0159bcf0dab842a0cfbc16fdf631f14219957d16d86180dd009375e3088355f26f68ab8f593c331be7455401b5cee643245161a735cde4f03fb546	pero cagando virutas. vamos .
5f94e4e12b2034c8079ed8f85f55a0e8c62dddf4c8dbf57fc733d2dec9167b0bf788b1b8771f6e9c7acb6c3995aa03e7b906906d42ad9652dfe1e1ec0e1c5363	no quiero ser de nadie.
6d23561380cd541d5cbf37f0dfa55118237a59e7e14dc3fbeba431530a7fa9d11bbaabc8eab77badaf0c418271af3f3e8a6666232a91c3300f12252765223780	morir nos moriremos todos.
b24c4281762b9e447ee85ac69f079e8ed87cb5b11411f47b8c33aef2e8312613201a6512ef38d8a58fe459887a6270633e91490ecc89c256bddb875715a6c349	el profesor de supervivencia.
fa8d928509fcf70d0c0ff633449e420805c2147d2691ca537f6f5bfbd17c302d06031f8fefb81c11f48b2444d3f3fb0539a3fd1879665a5c0e8f4721ea23d6f9	Dame pan, y dime tonto.
258ff46b031eee4a88a0e8ba760ad6070333f723ce3344d8dd5783b03e9ee5e9e87fe82d349d3755810dec48d24c48296b2a370af866fb416f96d001b12e5471	¿ Autorizan el lanzamiento ?
6434e8c6ba1bc52e5653ce057a81c9264169fbc02f4caf3cf6fa026f1e1dbfd004a80e6b0545306bb1d6830d3a57b189a5088589bfec1d9db98fc3af08b1a066	Ahora todos se han ido
e34a8e942c3303538e0d1952533041a3841036edcbfc3551ae8606e9f20b5ae52d9d844a0525c1c1e4c331a4d03d5e2e5e5a11f423ec5eaf3837321025b8f4a7	¿Tiene cerveza sin alcohol?
fed917dbb94cf5a94e26fc0d98accb073bd6b89a5101087ece722d1546d4bde27e442b3265e4dcccd7f0231f3a7e87e479729b2bc7f6735a4c4fa64ff6539c46	oye, que lo siento.
349383970f6fcce8007a2273c7c267b4786b03b282d23bc4188b33aacd83513f64ddabe9dcc88e4881744bc673f47572bbb20b98bbf6b877ce3ce0b7ec009cd0	¿ le has hecho algo?
a99d24da403d37d5a192404ac4b4796538db824faa40b197097069465e5f5f5dda211a746e95caa6e68ac74b5b59c30441c2e4c2b822aad4389192b436e33507	La cena ha sido cancelada.
e25d11e86cbe664a52d4057bb75c54f3f563a46b9a944a6f5051d2ef9dd754165ebfec56a4725b74c1850f1107ce3fe9d90d5669a96d32c42a2b3ef8da5b21bd	Por favor, siéntate bien.
18427e7f4a3054d7d2d2c315d3e34c53df5ee4f65e86049e1eb9e7c3ccd853d308ea220871e1144022d34ebe6798cb97176fea3a5559782918e7965c636c2213	Muchas gracias por su colaboración.
7b43e0733f35ef60ab07893bda2aca441f4eddccf360143562dd1e3e323f4b511f13d5c0badccd20be4b99bc6d96faede47fe00518ab6019194fdaadc361f263	basta, por favor.
8c5d244e0ab8058b19b50ec6973f88186b877153d76267b2bc518503a0c8fe14a135a9787b8f1540937ff495d0974ba26027439dca3599ad8b2f1879a885544d	Bodas hacen bodas.
5606df73185039b0d49fe4bd6f874635c168b2f9fc73eb660eebbf1118a4a8c5a2366757a5b5a6854831138af254fe76b2fe2ce31ef0be899956aaa3ede0da05	Está bien, paso , paso.
ef9ba45015c09cb58d0e23fe95ac456e46e0bbd4664c4ebdbc7e5a9e7af7c0cb4c65624ab7cb5a52e3d2ca682ef62a7afa124b5e394309098bd7d329491d521e	¿ Qué te pasa? Quiero...
28a11664eacba411471764b8a0f21c605a3d026f2b00340fcaa4ccd8f39acfeedd02f31584cefa82c9ec2aced87eb98120baad12affb8a9d5a6bc20dfabd7228	¿ es venenosa esta agua?
